session,session_date,bar,enter_price,action,take_profit,start_index,end_index,entry_index,start_time,end_time,entry_time,length,tp_hit,tp_hit_index,tp_hit_time,exit_price,exit_time,exit_reason,profit,loss,max_drawdown_ticks,max_drawdown_price,max_drawdown_index,max_drawdown_time
post_rth,2025-04-24,red,3349.1,long,3351.1,1,2,3,2025-04-24 13:31:00-04:00,2025-04-24 13:32:00-04:00,2025-04-24 13:33:00-04:00,2,1,40.0,2025-04-24 14:10:00-04:00,3351.1,2025-04-24 14:10:00-04:00,take_profit,200.0,0.0,379.9999999999727,3345.3,14,2025-04-24 13:44:00-04:00
post_rth,2025-04-25,green,3304.1,short,3297.4,1,9,10,2025-04-25 13:31:00-04:00,2025-04-25 13:39:00-04:00,2025-04-25 13:40:00-04:00,9,0,,,3327.3,2025-04-25 16:50:00-04:00,session_end,0.0,2320.0000000000273,2340.000000000009,3327.5,200,2025-04-25 16:50:00-04:00
post_rth,2025-04-28,green,3350.7,short,3347.3,0,6,7,2025-04-28 13:30:00-04:00,2025-04-28 13:36:00-04:00,2025-04-28 13:37:00-04:00,7,1,16.0,2025-04-28 13:46:00-04:00,3347.3,2025-04-28 13:46:00-04:00,take_profit,339.9999999999636,0.0,100.0,3351.7,7,2025-04-28 13:37:00-04:00
post_rth,2025-04-30,red,3319.2,long,3319.6,0,1,2,2025-04-30 13:30:00-04:00,2025-04-30 13:31:00-04:00,2025-04-30 13:32:00-04:00,2,1,3.0,2025-04-30 13:33:00-04:00,3319.6,2025-04-30 13:33:00-04:00,take_profit,40.000000000009095,0.0,139.99999999996362,3317.8,2,2025-04-30 13:32:00-04:00
post_rth,2025-05-01,red,3220.6,long,3223.8,0,3,4,2025-05-01 13:30:00-04:00,2025-05-01 13:33:00-04:00,2025-05-01 13:34:00-04:00,4,1,40.0,2025-05-01 14:10:00-04:00,3223.8,2025-05-01 14:10:00-04:00,take_profit,320.0000000000273,0.0,319.9999999999818,3217.4,12,2025-05-01 13:42:00-04:00
post_rth,2025-05-02,red,3241.9,long,3242.8,0,1,2,2025-05-02 13:30:00-04:00,2025-05-02 13:31:00-04:00,2025-05-02 13:32:00-04:00,2,1,4.0,2025-05-02 13:34:00-04:00,3242.8,2025-05-02 13:34:00-04:00,take_profit,90.0000000000091,0.0,120.00000000002728,3240.7,2,2025-05-02 13:32:00-04:00
post_rth,2025-05-05,green,3324.4,short,3322.1,0,2,3,2025-05-05 13:30:00-04:00,2025-05-05 13:32:00-04:00,2025-05-05 13:33:00-04:00,3,1,5.0,2025-05-05 13:35:00-04:00,3322.1,2025-05-05 13:35:00-04:00,take_profit,230.0000000000182,0.0,79.99999999997272,3325.2,3,2025-05-05 13:33:00-04:00
post_rth,2025-05-06,red,3423.6,long,3424.9,1,2,3,2025-05-06 13:31:00-04:00,2025-05-06 13:32:00-04:00,2025-05-06 13:33:00-04:00,2,1,10.0,2025-05-06 13:40:00-04:00,3424.9,2025-05-06 13:40:00-04:00,take_profit,130.0000000000182,0.0,340.0000000000091,3420.2,7,2025-05-06 13:37:00-04:00
post_rth,2025-05-07,green,3394.4,short,3392.0,0,2,3,2025-05-07 13:30:00-04:00,2025-05-07 13:32:00-04:00,2025-05-07 13:33:00-04:00,3,1,21.0,2025-05-07 13:51:00-04:00,3392.0,2025-05-07 13:51:00-04:00,take_profit,240.0000000000091,0.0,140.0000000000091,3395.8,7,2025-05-07 13:37:00-04:00
post_rth,2025-05-09,green,3346.0,short,3343.9,0,3,4,2025-05-09 13:30:00-04:00,2025-05-09 13:33:00-04:00,2025-05-09 13:34:00-04:00,4,1,40.0,2025-05-09 14:10:00-04:00,3343.9,2025-05-09 14:10:00-04:00,take_profit,209.9999999999909,0.0,219.9999999999818,3348.2,32,2025-05-09 14:02:00-04:00
post_rth,2025-05-12,green,3228.7,short,3227.7,0,1,2,2025-05-12 13:30:00-04:00,2025-05-12 13:31:00-04:00,2025-05-12 13:32:00-04:00,2,1,17.0,2025-05-12 13:47:00-04:00,3227.7,2025-05-12 13:47:00-04:00,take_profit,100.0,0.0,250.0,3231.2,6,2025-05-12 13:36:00-04:00
post_rth,2025-05-13,green,3249.1,short,3247.1,2,3,4,2025-05-13 13:32:00-04:00,2025-05-13 13:33:00-04:00,2025-05-13 13:34:00-04:00,2,0,,,3256.9,2025-05-13 16:50:00-04:00,session_end,0.0,780.0000000000182,1050.0,3259.6,183,2025-05-13 16:33:00-04:00
post_rth,2025-05-14,red,3186.4,long,3188.9,1,6,7,2025-05-14 13:31:00-04:00,2025-05-14 13:36:00-04:00,2025-05-14 13:37:00-04:00,6,0,,,3185.2,2025-05-14 16:50:00-04:00,session_end,0.0,120.00000000002728,1570.0000000000273,3170.7,92,2025-05-14 15:02:00-04:00
post_rth,2025-05-15,red,3224.6,long,3226.7,0,3,4,2025-05-15 13:30:00-04:00,2025-05-15 13:33:00-04:00,2025-05-15 13:34:00-04:00,4,1,35.0,2025-05-15 14:05:00-04:00,3226.7,2025-05-15 14:05:00-04:00,take_profit,209.9999999999909,0.0,500.0,3219.6,13,2025-05-15 13:43:00-04:00
post_rth,2025-05-16,green,3187.4,short,3186.9,1,2,3,2025-05-16 13:31:00-04:00,2025-05-16 13:32:00-04:00,2025-05-16 13:33:00-04:00,2,1,4.0,2025-05-16 13:34:00-04:00,3186.9,2025-05-16 13:34:00-04:00,take_profit,50.0,0.0,50.0,3187.9,4,2025-05-16 13:34:00-04:00
post_rth,2025-05-19,green,3235.4,short,3233.3,0,2,3,2025-05-19 13:30:00-04:00,2025-05-19 13:32:00-04:00,2025-05-19 13:33:00-04:00,3,1,4.0,2025-05-19 13:34:00-04:00,3233.3,2025-05-19 13:34:00-04:00,take_profit,209.9999999999909,0.0,40.000000000009095,3235.8,3,2025-05-19 13:33:00-04:00
post_rth,2025-05-20,green,3286.2,short,3284.8,0,1,2,2025-05-20 13:30:00-04:00,2025-05-20 13:31:00-04:00,2025-05-20 13:32:00-04:00,2,0,,,3293.0,2025-05-20 16:50:00-04:00,session_end,0.0,680.0000000000182,1230.0000000000182,3298.5,161,2025-05-20 16:11:00-04:00
post_rth,2025-05-21,green,3311.8,short,3310.0,1,2,3,2025-05-21 13:31:00-04:00,2025-05-21 13:32:00-04:00,2025-05-21 13:33:00-04:00,2,0,,,3316.7,2025-05-21 16:50:00-04:00,session_end,0.0,489.9999999999636,1539.9999999999636,3327.2,116,2025-05-21 15:26:00-04:00
post_rth,2025-05-22,green,3295.6,short,3295.4,0,1,2,2025-05-22 13:30:00-04:00,2025-05-22 13:31:00-04:00,2025-05-22 13:32:00-04:00,2,1,3.0,2025-05-22 13:33:00-04:00,3295.4,2025-05-22 13:33:00-04:00,take_profit,19.99999999998181,0.0,140.0000000000091,3297.0,2,2025-05-22 13:32:00-04:00
post_rth,2025-05-23,red,3364.6,long,3366.4,0,1,2,2025-05-23 13:30:00-04:00,2025-05-23 13:31:00-04:00,2025-05-23 13:32:00-04:00,2,1,6.0,2025-05-23 13:36:00-04:00,3366.4,2025-05-23 13:36:00-04:00,take_profit,180.0000000000182,0.0,59.999999999990905,3364.0,2,2025-05-23 13:32:00-04:00
post_rth,2025-05-27,red,3300.1,long,3300.4,2,3,4,2025-05-27 13:32:00-04:00,2025-05-27 13:33:00-04:00,2025-05-27 13:34:00-04:00,2,1,5.0,2025-05-27 13:35:00-04:00,3300.4,2025-05-27 13:35:00-04:00,take_profit,30.00000000001819,0.0,69.99999999998181,3299.4,5,2025-05-27 13:35:00-04:00
post_rth,2025-05-28,green,3295.5,short,3293.5,1,6,7,2025-05-28 13:31:00-04:00,2025-05-28 13:36:00-04:00,2025-05-28 13:37:00-04:00,6,1,20.0,2025-05-28 13:50:00-04:00,3293.5,2025-05-28 13:50:00-04:00,take_profit,200.0,0.0,90.0000000000091,3296.4,8,2025-05-28 13:38:00-04:00
post_rth,2025-05-29,green,3317.1,short,3316.4,0,12,13,2025-05-29 13:31:00-04:00,2025-05-29 14:33:00-04:00,2025-05-29 14:37:00-04:00,13,0,,,3314.8,2025-05-29 15:35:00-04:00,session_end,229.99999999997272,0.0,80.00000000001819,3317.9,15,2025-05-29 14:39:00-04:00
post_rth,2025-05-30,red,3315.7,long,3315.8,0,2,3,2025-05-30 13:30:00-04:00,2025-05-30 13:32:00-04:00,2025-05-30 13:33:00-04:00,3,1,3.0,2025-05-30 13:33:00-04:00,3315.8,2025-05-30 13:33:00-04:00,take_profit,10.00000000003638,0.0,109.9999999999909,3314.6,3,2025-05-30 13:33:00-04:00
